Name,Unit,Default,Description
fragmentCountPrepBrightRFDD,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of RFDD
fragmentCountPrepBrightRFH,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of RFH
fragmentCountPrepBrightRFL,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of RFL
fragmentCountPrepBrightRR,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of RR
fragmentCountPrepBrightRRDD,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of RRDD
fragmentCountPrepBrightTFB,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of TFB
fragmentCountPrepBrightTRB,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of TRB
fragmentCountPrepBrightTRBH,,0,Number of spatially disjoint subblob-fragments of Preprocessed Bright of TRBH
fragmentCountPrepDarkRFDD,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of RFDD
fragmentCountPrepDarkRFH,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of RFH
fragmentCountPrepDarkRFL,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of RFL
fragmentCountPrepDarkRR,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of RR
fragmentCountPrepDarkRRDD,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of RRDD
fragmentCountPrepDarkTFB,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of TFB
fragmentCountPrepDarkTRB,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of TRB
fragmentCountPrepDarkTRBH,,0,Number of spatially disjoint subblob-fragments of Preprocessed Dark of TRBH
fragmentIdRFDD,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RFDD"
fragmentIdRFDD_E,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RFDD_E"
fragmentIdRFH,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RFH"
fragmentIdRFL,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RFL"
fragmentIdRR,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RR"
fragmentIdRRDD,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of RRDD"
fragmentIdTFB,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of TFB"
fragmentIdTRB,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of TRB"
fragmentIdTRBH,,0,"0 if not fragmented, otherwise the sequence number.sequenceId of TRBH"
grayMaxAvgFiltBrightRFDD,gv,4294967295,Gray maximum average of Filtered Bright of RFDD.
grayMaxAvgFiltBrightRFDD_E,gv,4294967295,Gray maximum average of Filtered Bright of RFDD_E.
grayMaxAvgFiltBrightRFH,gv,4294967295,Gray maximum average of Filtered Bright of RFH.
grayMaxAvgFiltBrightRFL,gv,4294967295,Gray maximum average of Filtered Bright of RFL.
grayMaxAvgFiltBrightTFB,gv,4294967295,Gray maximum average of Filtered Bright of TFB.
grayMaxAvgFiltDarkRFDD,gv,4294967295,Gray maximum average of Filtered Dark of RFDD.
grayMaxAvgFiltDarkRFDD_E,gv,4294967295,Gray maximum average of Filtered Dark of RFDD_E.
grayMaxAvgFiltDarkRFH,gv,4294967295,Gray maximum average of Filtered Dark of RFH.
grayMaxAvgFiltDarkRFL,gv,4294967295,Gray maximum average of Filtered Dark of RFL.
grayMaxAvgFiltDarkTFB,gv,4294967295,Gray maximum average of Filtered Dark of TFB.
grayMaxAvgInedgeBrightRFDD,gv,4294967295,Gray maximum average of Inner Edge Bright of RFDD.
grayMaxAvgInedgeBrightRFDD_E,gv,4294967295,Gray maximum average of Inner Edge Bright of RFDD_E.
grayMaxAvgInedgeBrightRFH,gv,4294967295,Gray maximum average of Inner Edge Bright of RFH.
grayMaxAvgInedgeBrightRFL,gv,4294967295,Gray maximum average of Inner Edge Bright of RFL.
grayMaxAvgInedgeBrightRR,gv,4294967295,Gray maximum average of Inner Edge Bright of RR.
grayMaxAvgInedgeBrightRRDD,gv,4294967295,Gray maximum average of Inner Edge Bright of RRDD.
grayMaxAvgInedgeBrightTFB,gv,4294967295,Gray maximum average of Inner Edge Bright of TFB.
grayMaxAvgInedgeBrightTRB,gv,4294967295,Gray maximum average of Inner Edge Bright of TRB.
grayMaxAvgInedgeBrightTRBH,gv,4294967295,Gray maximum average of Inner Edge Bright of TRBH.
grayMaxAvgInedgeDarkRFDD,gv,4294967295,Gray maximum average of Inner Edge Dark of RFDD.
grayMaxAvgInedgeDarkRFDD_E,gv,4294967295,Gray maximum average of Inner Edge Dark of RFDD_E.
grayMaxAvgInedgeDarkRFH,gv,4294967295,Gray maximum average of Inner Edge Dark of RFH.
grayMaxAvgInedgeDarkRFL,gv,4294967295,Gray maximum average of Inner Edge Dark of RFL.
grayMaxAvgInedgeDarkRR,gv,4294967295,Gray maximum average of Inner Edge Dark of RR.
grayMaxAvgInedgeDarkRRDD,gv,4294967295,Gray maximum average of Inner Edge Dark of RRDD.
grayMaxAvgInedgeDarkTFB,gv,4294967295,Gray maximum average of Inner Edge Dark of TFB.
grayMaxAvgInedgeDarkTRB,gv,4294967295,Gray maximum average of Inner Edge Dark of TRB.
grayMaxAvgInedgeDarkTRBH,gv,4294967295,Gray maximum average of Inner Edge Dark of TRBH.
grayMaxAvgOutedgeBrightRFDD,gv,4294967295,Gray maximum average of Outer Edge Bright of RFDD.
grayMaxAvgOutedgeBrightRFDD_E,gv,4294967295,Gray maximum average of Outer Edge Bright of RFDD_E.
grayMaxAvgOutedgeBrightRFH,gv,4294967295,Gray maximum average of Outer Edge Bright of RFH.
grayMaxAvgOutedgeBrightRFL,gv,4294967295,Gray maximum average of Outer Edge Bright of RFL.
grayMaxAvgOutedgeBrightRR,gv,4294967295,Gray maximum average of Outer Edge Bright of RR.
grayMaxAvgOutedgeBrightRRDD,gv,4294967295,Gray maximum average of Outer Edge Bright of RRDD.
grayMaxAvgOutedgeBrightTFB,gv,4294967295,Gray maximum average of Outer Edge Bright of TFB.
grayMaxAvgOutedgeBrightTRB,gv,4294967295,Gray maximum average of Outer Edge Bright of TRB.
grayMaxAvgOutedgeBrightTRBH,gv,4294967295,Gray maximum average of Outer Edge Bright of TRBH.
grayMaxAvgOutedgeDarkRFDD,gv,4294967295,Gray maximum average of Outer Edge Dark of RFDD.
grayMaxAvgOutedgeDarkRFDD_E,gv,4294967295,Gray maximum average of Outer Edge Dark of RFDD_E.
grayMaxAvgOutedgeDarkRFH,gv,4294967295,Gray maximum average of Outer Edge Dark of RFH.
grayMaxAvgOutedgeDarkRFL,gv,4294967295,Gray maximum average of Outer Edge Dark of RFL.
grayMaxAvgOutedgeDarkRR,gv,4294967295,Gray maximum average of Outer Edge Dark of RR.
grayMaxAvgOutedgeDarkRRDD,gv,4294967295,Gray maximum average of Outer Edge Dark of RRDD.
grayMaxAvgOutedgeDarkTFB,gv,4294967295,Gray maximum average of Outer Edge Dark of TFB.
grayMaxAvgOutedgeDarkTRB,gv,4294967295,Gray maximum average of Outer Edge Dark of TRB.
grayMaxAvgOutedgeDarkTRBH,gv,4294967295,Gray maximum average of Outer Edge Dark of TRBH.
grayMaxAvgPrepBrightRFDD,gv,4294967295,Gray maximum average of Preprocessed Bright of RFDD.
grayMaxAvgPrepBrightRFDD_E,gv,4294967295,Gray maximum average of Preprocessed Bright of RFDD_E.
grayMaxAvgPrepBrightRFH,gv,4294967295,Gray maximum average of Preprocessed Bright of RFH.
grayMaxAvgPrepBrightRFL,gv,4294967295,Gray maximum average of Preprocessed Bright of RFL.
grayMaxAvgPrepBrightRR,gv,4294967295,Gray maximum average of Preprocessed Bright of RR.
grayMaxAvgPrepBrightRRDD,gv,4294967295,Gray maximum average of Preprocessed Bright of RRDD.
grayMaxAvgPrepBrightTFB,gv,4294967295,Gray maximum average of Preprocessed Bright of TFB.
grayMaxAvgPrepBrightTRB,gv,4294967295,Gray maximum average of Preprocessed Bright of TRB.
grayMaxAvgPrepBrightTRBH,gv,4294967295,Gray maximum average of Preprocessed Bright of TRBH.
grayMaxAvgPrepDarkRFDD,gv,4294967295,Gray maximum average of Preprocessed Dark of RFDD.
grayMaxAvgPrepDarkRFDD_E,gv,4294967295,Gray maximum average of Preprocessed Dark of RFDD_E.
grayMaxAvgPrepDarkRFH,gv,4294967295,Gray maximum average of Preprocessed Dark of RFH.
grayMaxAvgPrepDarkRFL,gv,4294967295,Gray maximum average of Preprocessed Dark of RFL.
grayMaxAvgPrepDarkRR,gv,4294967295,Gray maximum average of Preprocessed Dark of RR.
grayMaxAvgPrepDarkRRDD,gv,4294967295,Gray maximum average of Preprocessed Dark of RRDD.
grayMaxAvgPrepDarkTFB,gv,4294967295,Gray maximum average of Preprocessed Dark of TFB.
grayMaxAvgPrepDarkTRB,gv,4294967295,Gray maximum average of Preprocessed Dark of TRB.
grayMaxAvgPrepDarkTRBH,gv,4294967295,Gray maximum average of Preprocessed Dark of TRBH.
grayMaxFiltBrightRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Bright of RFDD.
grayMaxFiltBrightRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Bright of RFDD_E.
grayMaxFiltBrightRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Bright of RFH.
grayMaxFiltBrightRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Bright of RFL.
grayMaxFiltBrightTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Bright of TFB.
grayMaxFiltDarkRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Dark of RFDD.
grayMaxFiltDarkRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Dark of RFDD_E.
grayMaxFiltDarkRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Dark of RFH.
grayMaxFiltDarkRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Dark of RFL.
grayMaxFiltDarkTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Filtered Dark of TFB.
grayMaxInedgeBrightRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RFDD.
grayMaxInedgeBrightRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RFDD_E.
grayMaxInedgeBrightRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RFH.
grayMaxInedgeBrightRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RFL.
grayMaxInedgeBrightRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RR.
grayMaxInedgeBrightRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of RRDD.
grayMaxInedgeBrightTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of TFB.
grayMaxInedgeBrightTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of TRB.
grayMaxInedgeBrightTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Bright of TRBH.
grayMaxInedgeDarkRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RFDD.
grayMaxInedgeDarkRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RFDD_E.
grayMaxInedgeDarkRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RFH.
grayMaxInedgeDarkRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RFL.
grayMaxInedgeDarkRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RR.
grayMaxInedgeDarkRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of RRDD.
grayMaxInedgeDarkTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of TFB.
grayMaxInedgeDarkTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of TRB.
grayMaxInedgeDarkTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Inner Edge Dark of TRBH.
grayMaxOutedgeBrightRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RFDD.
grayMaxOutedgeBrightRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RFDD_E.
grayMaxOutedgeBrightRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RFH.
grayMaxOutedgeBrightRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RFL.
grayMaxOutedgeBrightRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RR.
grayMaxOutedgeBrightRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of RRDD.
grayMaxOutedgeBrightTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of TFB.
grayMaxOutedgeBrightTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of TRB.
grayMaxOutedgeBrightTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Bright of TRBH.
grayMaxOutedgeDarkRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RFDD.
grayMaxOutedgeDarkRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RFDD_E.
grayMaxOutedgeDarkRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RFH.
grayMaxOutedgeDarkRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RFL.
grayMaxOutedgeDarkRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RR.
grayMaxOutedgeDarkRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of RRDD.
grayMaxOutedgeDarkTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of TFB.
grayMaxOutedgeDarkTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of TRB.
grayMaxOutedgeDarkTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Outer Edge Dark of TRBH.
grayMaxPrepBrightRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RFDD.
grayMaxPrepBrightRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RFDD_E.
grayMaxPrepBrightRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RFH.
grayMaxPrepBrightRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RFL.
grayMaxPrepBrightRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RR.
grayMaxPrepBrightRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of RRDD.
grayMaxPrepBrightTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of TFB.
grayMaxPrepBrightTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of TRB.
grayMaxPrepBrightTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Bright of TRBH.
grayMaxPrepDarkRFDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RFDD.
grayMaxPrepDarkRFDD_E,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RFDD_E.
grayMaxPrepDarkRFH,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RFH.
grayMaxPrepDarkRFL,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RFL.
grayMaxPrepDarkRR,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RR.
grayMaxPrepDarkRRDD,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of RRDD.
grayMaxPrepDarkTFB,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of TFB.
grayMaxPrepDarkTRB,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of TRB.
grayMaxPrepDarkTRBH,gv,4294967295,Peak (max for bright/min for dark) gray value of Preprocessed Dark of TRBH.
grayMeanAvgFiltBrightRFDD,gv,4294967295,Gray mean average of Filtered Bright of RFDD.
grayMeanAvgFiltBrightRFDD_E,gv,4294967295,Gray mean average of Filtered Bright of RFDD_E.
grayMeanAvgFiltBrightRFH,gv,4294967295,Gray mean average of Filtered Bright of RFH.
grayMeanAvgFiltBrightRFL,gv,4294967295,Gray mean average of Filtered Bright of RFL.
grayMeanAvgFiltBrightTFB,gv,4294967295,Gray mean average of Filtered Bright of TFB.
grayMeanAvgFiltDarkRFDD,gv,4294967295,Gray mean average of Filtered Dark of RFDD.
grayMeanAvgFiltDarkRFDD_E,gv,4294967295,Gray mean average of Filtered Dark of RFDD_E.
grayMeanAvgFiltDarkRFH,gv,4294967295,Gray mean average of Filtered Dark of RFH.
grayMeanAvgFiltDarkRFL,gv,4294967295,Gray mean average of Filtered Dark of RFL.
grayMeanAvgFiltDarkTFB,gv,4294967295,Gray mean average of Filtered Dark of TFB.
grayMeanAvgInedgeBrightRFDD,gv,4294967295,Gray mean average of Inner Edge Bright of RFDD.
grayMeanAvgInedgeBrightRFDD_E,gv,4294967295,Gray mean average of Inner Edge Bright of RFDD_E.
grayMeanAvgInedgeBrightRFH,gv,4294967295,Gray mean average of Inner Edge Bright of RFH.
grayMeanAvgInedgeBrightRFL,gv,4294967295,Gray mean average of Inner Edge Bright of RFL.
grayMeanAvgInedgeBrightRR,gv,4294967295,Gray mean average of Inner Edge Bright of RR.
grayMeanAvgInedgeBrightRRDD,gv,4294967295,Gray mean average of Inner Edge Bright of RRDD.
grayMeanAvgInedgeBrightTFB,gv,4294967295,Gray mean average of Inner Edge Bright of TFB.
grayMeanAvgInedgeBrightTRB,gv,4294967295,Gray mean average of Inner Edge Bright of TRB.
grayMeanAvgInedgeBrightTRBH,gv,4294967295,Gray mean average of Inner Edge Bright of TRBH.
grayMeanAvgInedgeDarkRFDD,gv,4294967295,Gray mean average of Inner Edge Dark of RFDD.
grayMeanAvgInedgeDarkRFDD_E,gv,4294967295,Gray mean average of Inner Edge Dark of RFDD_E.
grayMeanAvgInedgeDarkRFH,gv,4294967295,Gray mean average of Inner Edge Dark of RFH.
grayMeanAvgInedgeDarkRFL,gv,4294967295,Gray mean average of Inner Edge Dark of RFL.
grayMeanAvgInedgeDarkRR,gv,4294967295,Gray mean average of Inner Edge Dark of RR.
grayMeanAvgInedgeDarkRRDD,gv,4294967295,Gray mean average of Inner Edge Dark of RRDD.
grayMeanAvgInedgeDarkTFB,gv,4294967295,Gray mean average of Inner Edge Dark of TFB.
grayMeanAvgInedgeDarkTRB,gv,4294967295,Gray mean average of Inner Edge Dark of TRB.
grayMeanAvgInedgeDarkTRBH,gv,4294967295,Gray mean average of Inner Edge Dark of TRBH.
grayMeanAvgOutedgeBrightRFDD,gv,4294967295,Gray mean average of Outer Edge Bright of RFDD.
grayMeanAvgOutedgeBrightRFDD_E,gv,4294967295,Gray mean average of Outer Edge Bright of RFDD_E.
grayMeanAvgOutedgeBrightRFH,gv,4294967295,Gray mean average of Outer Edge Bright of RFH.
grayMeanAvgOutedgeBrightRFL,gv,4294967295,Gray mean average of Outer Edge Bright of RFL.
grayMeanAvgOutedgeBrightRR,gv,4294967295,Gray mean average of Outer Edge Bright of RR.
grayMeanAvgOutedgeBrightRRDD,gv,4294967295,Gray mean average of Outer Edge Bright of RRDD.
grayMeanAvgOutedgeBrightTFB,gv,4294967295,Gray mean average of Outer Edge Bright of TFB.
grayMeanAvgOutedgeBrightTRB,gv,4294967295,Gray mean average of Outer Edge Bright of TRB.
grayMeanAvgOutedgeBrightTRBH,gv,4294967295,Gray mean average of Outer Edge Bright of TRBH.
grayMeanAvgOutedgeDarkRFDD,gv,4294967295,Gray mean average of Outer Edge Dark of RFDD.
grayMeanAvgOutedgeDarkRFDD_E,gv,4294967295,Gray mean average of Outer Edge Dark of RFDD_E.
grayMeanAvgOutedgeDarkRFH,gv,4294967295,Gray mean average of Outer Edge Dark of RFH.
grayMeanAvgOutedgeDarkRFL,gv,4294967295,Gray mean average of Outer Edge Dark of RFL.
grayMeanAvgOutedgeDarkRR,gv,4294967295,Gray mean average of Outer Edge Dark of RR.
